clock,value_min,value_avg,value_max
1596193200,7266384,20886349,68375296
1596196800,8989856,25084106,89162544
1596200400,9614104,17110652,87984984
1596204000,6117864,13111274,31447112
1596207600,10406152,19254545,42584424
1596211200,8061216,16720742,37452176
1596214800,10791920,15975539,30987200
1596218400,7202688,12832480,21613448
1596222000,7788752,14707519,40049840
1596225600,5405624,12892376,35727392
1596229200,2740592,7652864,16902120
1596232800,1279008,6954233,17763704
1596236400,1825728,6820226,64402352
1596240000,1635544,4129306,12896800
1596243600,1032032,2759853,6763736
1596247200,815232,3184422,11325960
1596250800,566600,3137959,9511728
1596254400,289008,3661239,16850592
1596258000,283976,1393195,9934160
1596261600,217984,869061,8636648
1596265200,180320,808721,3726984
1596268800,236112,2514060,7429064
1596272400,215024,921549,3048328
1596276000,683576,2761330,6244608
1596279600,1189224,3572904,7316040
1596283200,1489008,8352066,36296112
1596286800,2408872,5687865,14415096
1596290400,2601336,6305463,15062688
1596294000,2032576,6084584,12074176
1596297600,967880,4817198,16035264
1596301200,2203400,7770889,19226408
1596304800,2686368,6054792,16554784
1596308400,1991680,3944874,10385680
1596312000,1350696,3900719,9591288
1596315600,1269072,4186274,18448208
1596319200,1153144,3661158,11101984
1596322800,1536736,3972047,15938272
1596326400,570784,3079631,6247240
1596330000,658936,3050149,8271072
1596333600,948456,2895886,6620152
1596337200,358496,3304859,13396808
1596340800,262504,817933,2328456
1596344400,196856,667707,4218392
1596348000,153200,662597,3359384
1596351600,163312,593928,2390816
1596355200,172848,608767,2266000
1596358800,135672,731485,7146072
1596362400,156400,2424366,6571576
1596366000,1427112,5566814,16479528
1596369600,594680,3913976,13370256
1596373200,1587008,4312074,13693960
1596376800,879336,4059958,12904568
1596380400,1132936,4484830,12494536
1596384000,1253472,5252491,12602464
1596387600,1427176,9535728,25398184
1596391200,3478416,9395973,18757984
1596394800,378232,4619436,10032992
1596398400,632296,4687730,9889096
1596402000,769392,4820418,13519464
1596405600,1629096,4634172,11203776
1596409200,1327224,3568328,12231968
1596412800,771360,8019763,76659584
1596416400,921008,3882180,13221856
1596420000,1294872,5199114,16902888
1596423600,554400,3776037,17655472
1596427200,501736,2236601,7771568
1596430800,441800,1821196,11762016
1596434400,567328,2810652,5663536
1596438000,437664,1285399,2173336
1596441600,165448,902594,2893600
1596445200,224768,1687686,6969880
1596448800,582840,7005256,19935056
1596452400,4877544,13687263,25332792
1596456000,12039864,22759174,60331384
1596459600,9307664,19369937,37932328
1596463200,6401144,19315713,40547856
1596466800,7316464,12340501,23547368
1596470400,4651496,16087734,29497664
1596474000,7411544,13646970,37770312
1596477600,3346056,10060299,42858152
1596481200,1272808,9732630,38724496
1596484800,980144,3928555,13647080
1596488400,1307304,4141170,16245832
1596492000,1882336,5835152,33457232
1596495600,2078016,8759504,34327024
1596499200,1235384,3779205,19877584
1596502800,1373456,3405135,12836360
1596506400,791896,4641109,10393928
1596510000,344040,4257025,22896368
1596513600,333552,2699100,7807784
1596517200,240216,2282727,7285776
1596520800,239576,3023145,22659632
1596524400,178080,2068548,22282384
1596528000,223112,1159961,6960480
1596531600,372672,4437866,50277696
1596535200,3518704,15939002,48459040
1596538800,29066016,57090538,180423176
1596542400,41154272,79666721,186428408
1596546000,40680392,68041638,106697328
1596549600,32202816,56572177,103111984
1596553200,25682312,51067927,136489904
1596556800,5894840,17404808,42965272
1596560400,11516304,21389695,59118512
1596564000,5411824,14279004,32943400
1596567600,3065200,11919527,31843696
1596571200,849776,8743134,49024456
1596574800,1466832,5132544,17232056
1596578400,2829000,7559052,19056392
1596582000,1776384,4931201,11847352
1596585600,764448,2682896,9599824
1596589200,980792,2792799,6608272
1596592800,1425592,4107100,32746544
1596596400,390928,1355267,4503376
1596600000,297560,3001025,16419584
1596603600,191624,1425814,8608960
1596607200,648384,1801965,3975504
1596610800,257216,1767092,4148520
1596614400,208864,1408321,6463296
1596618000,574064,3114723,31546976
1596621600,1156208,8198778,45028008
1596625200,2122808,15703333,92066376
1596628800,6710688,23682332,69542712
1596632400,9897936,22093684,39075064
1596636000,11562896,21904459,40159728
1596639600,6692072,18803760,49404752
1596643200,3834752,11187714,19193976
1596646800,6514880,12427077,25539760
1596650400,2773344,9516428,28296272
1596654000,1795936,7875694,22566960
1596657600,1470264,6256758,15346464
1596661200,1741992,6183215,13373552
1596664800,1867064,4997409,15864688
1596668400,1524456,4549448,12547720
1596672000,2328680,5592550,13082112
1596675600,1333888,4072107,8696768
1596679200,537720,2661625,10759648
1596682800,538544,2444283,9504104
1596686400,343064,2653065,6572280
1596690000,447872,2324764,7890160
1596693600,166576,4872091,20806512
1596697200,193040,1300010,3865312
1596700800,208632,1219336,7226400
1596704400,287624,1748143,7752168
1596708000,574208,8259120,21608544
1596711600,8176656,33139477,92864752
1596715200,23815880,57112260,112777192
1596718800,32142600,54384950,79223960
1596722400,30575120,57389274,115936360
1596726000,26411560,46948422,78957464
1596729600,9940480,33773195,88727544
1596733200,14803376,36772343,68547344
1596736800,16583736,33553281,80381288
1596740400,5174168,17206871,52159496
1596744000,1398056,9119595,36767120
1596747600,523792,5302772,23345320
1596751200,1125496,5425927,16141936
1596754800,1462496,3833812,15879736
1596758400,1079256,4874479,12737080
1596762000,1326232,5697768,23089976
1596765600,1412192,5345715,27717760
1596769200,858128,4750861,15493464
1596772800,1317672,4007902,17186624
1596776400,739408,2782898,15208704
1596780000,466288,3631706,21248672
1596783600,175984,1623724,13013552
1596787200,223304,1477963,7765232
1596790800,513696,4028314,15058520
1596794400,1663360,8279159,31892720
1596798000,4183888,17822993,67809272
1596801600,9213856,36071311,92266840
1596805200,14000280,25463069,89025296
1596808800,14530536,27993503,48061608
1596812400,7596304,20495802,43754160
1596816000,6646976,13530083,27564144
1596819600,4250064,11358356,33080432
1596823200,2806736,8381666,19650552
1596826800,2578176,6524454,23887712
1596830400,2172576,10967621,41742712
1596834000,1160248,10525865,107764096
1596837600,1508992,6568240,28637440
1596841200,1114576,4430386,18116720
1596844800,672264,2985287,9394688
1596848400,712112,3066235,17130552
1596852000,564048,4521487,18550864
1596855600,374216,2556072,9091560
1596859200,221888,2923695,16766736
1596862800,175872,2577210,14799672
1596866400,199808,1075102,10245504
1596870000,318992,1933184,12196552
1596873600,201760,1907279,15365416
1596877200,232040,3104992,10693448
1596880800,336072,2639785,7864688
1596884400,1741752,4753495,15316080
1596888000,1284656,3865548,18671296
1596891600,1164696,4271166,10105752
1596895200,2294736,6003815,10823928
1596898800,398064,3754112,16959832
1596902400,451784,3462855,10791824
1596906000,1484600,4404261,9205128
1596909600,1047232,5386748,24435616
1596913200,2394344,5717523,14045640
1596916800,500000,2602073,11920632
1596920400,352992,2212214,8235344
1596924000,684368,3566361,8925520
1596927600,491856,4186674,8819800
1596931200,1107880,6064589,15073184
1596934800,719632,2734129,8407808
1596938400,469552,3692858,7495368
1596942000,200456,2541916,12157040
1596945600,260568,3352304,18415496
1596949200,415136,1904438,3911320
1596952800,161584,765530,4957888
1596956400,150752,473346,4202224
1596960000,164056,611109,3723024
1596963600,187288,1547319,4860304
1596967200,205288,2466903,8958864
1596970800,277232,2798929,9832544
1596974400,306696,3612833,15159144
1596978000,1154488,3811977,11027096
1596981600,513928,2643132,6287192
1596985200,933088,3963182,16887264
1596988800,372496,1623543,7314000
1596992400,579744,3121150,11374080
1596996000,894672,4103245,16285096
1596999600,327856,1721053,5972592
1597003200,579464,2322850,5552112
1597006800,547416,3178999,20389776
1597010400,1356576,5268636,17047200
1597014000,1182720,5159895,11936816
1597017600,1153640,5643697,21136944
1597021200,729928,2848645,9046552
1597024800,971264,3043944,11299408
1597028400,305224,1479532,4344536
1597032000,185472,1642078,5713832
1597035600,255160,1528578,4409008
1597039200,187112,7299015,35504296
1597042800,198480,5664917,30675296
1597046400,219928,5120528,24399880
1597050000,228168,3683935,17060400
1597053600,1684904,9244084,32032104
1597057200,6165664,14705514,35329560
1597060800,8555824,32145951,66246160
1597064400,11693248,28357159,61423496
1597068000,12099472,22844321,44268336
1597071600,7493496,16433855,34394528
1597075200,6935728,20995629,48583904
1597078800,9946400,21533882,57062128
1597082400,9170736,14042026,25661280
1597086000,2952160,8102984,18841216
1597089600,1784176,6508881,14723432
1597093200,1508488,11335980,40696184
1597096800,3634848,15939865,80810848
1597100400,2811296,9868299,51849584
1597104000,1955888,23142209,217271848
1597107600,840984,2570095,7994832
1597111200,627296,3635258,21323880
1597114800,388184,2079649,5372400
1597118400,478720,1988536,10161480
1597122000,993936,3066426,12986496
1597125600,996648,3039098,11745736
1597129200,187664,2435145,5690888
1597132800,221288,1463794,5067072
1597136400,333576,1950311,4422976
1597140000,2199520,12469238,63821152
1597143600,19884072,51988277,108280520
1597147200,39971064,93540190,223932776
1597150800,51746184,89402965,130650792
1597154400,42325344,77664007,218511568
1597158000,16779304,50551469,86036544
1597161600,11783792,33182543,67361352
1597165200,10981824,21753430,38866440
1597168800,6149192,16967573,41621912
1597172400,5592240,15899612,32335184
1597176000,1777368,6248272,19697560
1597179600,2268152,5039813,15434248
1597183200,2076000,5037350,15394808
1597186800,1272928,4071112,10298088
1597190400,1493888,5242070,18967704
1597194000,939512,9875512,34026832
1597197600,1502568,12200944,40111672
1597201200,715136,3094531,11523528
1597204800,803352,1907878,6784240
1597208400,436920,9822045,56970472
1597212000,200928,2062753,14479240
1597215600,230400,2099630,13587152
1597219200,183672,1692739,7146424
1597222800,290960,3000890,9284552
1597226400,1794888,7304421,58932296
1597230000,5734000,31885165,97536456
1597233600,6371008,20115638,87431112
1597237200,10766504,23344456,56793760
1597240800,10693200,18680726,37069152
1597244400,3934112,12660374,40376240
1597248000,4444008,11056810,25005864
1597251600,2446368,10583259,24627256
1597255200,3317784,10357883,22669320
1597258800,5638688,15460095,39036656
1597262400,4661320,14996145,34060824
1597266000,1548944,6955652,17256552
1597269600,2082360,6596875,19579696
1597273200,1564464,4973693,11822856
1597276800,1027416,4939842,18423080
1597280400,491032,7812630,43892688
1597284000,425728,3792014,16716600
1597287600,343624,3839159,21448928
1597291200,959928,5225514,18355904
1597294800,247512,2417412,16840208
1597298400,712360,1696383,4868320
1597302000,329504,1948456,12316088
1597305600,280656,1934407,8821944
1597309200,400832,2442395,12967472
1597312800,1212296,21169443,109299768
1597316400,18849712,42867595,96149832
1597320000,26014576,77423568,176429544
1597323600,33182888,69572621,171721600
1597327200,30983408,59328283,111109640
1597330800,28607104,51837501,97423184
1597334400,14472048,39111422,92014128
1597338000,8161416,19644801,56550248
1597341600,6664240,22004130,56561776
1597345200,5892160,18614936,63054576
1597348800,1648088,9894427,54770544
1597352400,1342568,8167023,63434616
1597356000,1323984,8406393,29711800
1597359600,2308336,4979892,11007272
1597363200,916936,3418912,10013168
1597366800,1198504,3676549,9720560
1597370400,505200,2988840,6375664
1597374000,968464,4898406,15462280
1597377600,797136,2164599,10802384
1597381200,340992,2532806,6176112
1597384800,205664,2313067,9540880
1597388400,250312,2488421,11536168
1597392000,311304,2292382,11700656
1597395600,274512,7037899,28355168
1597399200,670168,8695452,36477912
1597402800,3876320,13103855,58181528
1597406400,8380792,14632983,28020616
1597410000,6635312,18865665,49713008
1597413600,7073600,16237969,54757656
1597417200,5001088,12461736,26656392
1597420800,5318232,18216795,69137488
1597424400,5394952,18707036,47717280
1597428000,2031560,8702949,36276304
1597431600,2869168,8296541,21774328
1597435200,1230288,16551833,151624760
1597438800,682504,6632266,184655120
1597442400,1756312,5388868,31150672
1597446000,2214368,7522187,17774000
1597449600,1424064,10256470,26635288
1597453200,1707512,5792351,38111176
1597456800,1469640,5416025,14310240
1597460400,1655896,10124066,40052992
1597464000,692016,3502902,12555928
1597467600,465272,1967326,4957712
1597471200,240248,1588628,4541656
1597474800,263928,1653058,5233784
1597478400,214968,1455189,6913504
1597482000,260128,2398407,12345544
1597485600,466464,2480763,7413784
1597489200,901928,2541690,7470128
1597492800,1007744,3427882,10189984
1597496400,642536,2669366,9862160
1597500000,784256,7100920,23665864
1597503600,394768,3526133,11885920
1597507200,482192,2393909,8632608
1597510800,1564712,10336955,109885144
1597514400,742896,11265090,176414696
1597518000,1454336,3951694,23716512
1597521600,453928,2830537,19603864
1597525200,626336,5997261,33866072
1597528800,754136,16999764,41339160
1597532400,439408,2751223,11025272
1597536000,515656,5325963,27961192
1597539600,660512,5321097,24513904
1597543200,272304,3233045,10430816
1597546800,308264,4327600,19052576
1597550400,653464,4260630,11368496
1597554000,279536,5301072,30843424
1597557600,188464,1696545,9135192
1597561200,276816,2079583,9514808
1597564800,227288,6935955,40014080
1597568400,229736,2517351,37274400
1597572000,657440,2982998,6745752
1597575600,882256,3689139,11327408
1597579200,177968,3612309,12399496
1597582800,129768,2361033,6960760
1597586400,111616,1549588,6541296
1597590000,125632,2798207,17624608
1597593600,1019096,7185376,116210536
1597597200,1159176,5812052,16893656
1597600800,965616,8230698,113586672
1597604400,2480904,23350978,219811552
1597608000,207832,6465655,51314056
1597611600,259656,49364232,285986056
1597615200,124832,6145073,109515064
1597618800,341856,1700061,6029344
1597622400,314888,14579552,250051288
1597626000,162272,2494715,8021000
1597629600,141824,1264954,5709216
1597633200,544272,3922869,16132328
1597636800,110560,2660366,10283064
1597640400,116096,2185051,5828800
1597644000,132008,1984621,5452648
1597647600,108648,914086,2270408
1597651200,89864,966897,5850560
1597654800,116200,3712163,10915024
1597658400,276480,9664537,68321400
1597662000,5202560,16665807,42052376
1597665600,5258912,18051586,54855704
1597669200,14013984,27683940,211109624
1597672800,10099560,20866318,46263640
1597676400,2944784,15489039,56595816
1597680000,5274168,13563750,31947864
1597683600,4966432,14313601,31942016
1597687200,4810096,13837224,163678912
1597690800,6401608,16270620,66843656
1597694400,2686040,17494233,242454848
1597698000,2387096,22818123,295183744
1597701600,1210992,9636218,19865064
1597705200,711192,4643370,12574408
1597708800,815856,30769369,215722768
1597712400,1173232,3937533,13426664
1597716000,341664,1644898,6435952
1597719600,1014696,6577311,20440712
1597723200,397792,3092629,15333736
1597726800,253680,6089420,27753136
1597730400,194904,1956123,26604464
1597734000,231664,3509195,21079080
1597737600,223416,3025736,24356920
1597741200,248728,5058254,20996976
1597744800,2098344,16044464,58585040
1597748400,10181424,51717805,148837360
1597752000,33924272,93123730,167883376
1597755600,40022432,67627005,109118040
1597759200,22989384,56577512,124720592
1597762800,19773528,41991345,76482040
1597766400,10100248,30229492,57749488
1597770000,9905800,22525712,47690048
1597773600,8286152,18684701,50502664
1597777200,15374376,31326512,54646664
1597780800,4644904,20061825,29289928
1597784400,1372968,6101203,16485696
1597788000,3774160,10050611,19746096
1597791600,3273680,9827199,36692096
1597795200,2700688,7320350,13586128
1597798800,1938816,5153895,24155216
1597802400,588880,2964703,13829992
1597806000,863664,2273383,12863832
1597809600,550336,5817971,26090920
1597813200,846152,1902999,4822640
1597816800,683312,2158774,9570704
1597820400,461392,2371608,12817712
1597824000,250808,2949802,14315920
1597827600,334680,2800576,6943328
1597831200,878824,7480247,30782504
1597834800,6251808,21694654,83211888
1597838400,8006912,27376439,82028872
1597842000,11751248,27722162,73547224
1597845600,10949816,29882165,58426096
1597849200,4295200,24033513,55939784
1597852800,3813120,12582439,29412488
1597856400,4740312,9856018,23365944
1597860000,4682040,12066581,28304720
1597863600,6538112,14765809,43358160
1597867200,1763640,12613560,30029824
1597870800,1122168,6586598,14176664
1597874400,2593616,9534450,36684168
1597878000,3237312,11067783,32519592
1597881600,1075800,5091592,26835664
1597885200,2241640,10254029,36960816
1597888800,1031160,8567792,45550448
1597892400,1137120,6257507,18058696
1597896000,548544,7008210,29605520
1597899600,363936,3357566,9318792
1597903200,228080,2919290,14027856
1597906800,334376,2659880,7698336
1597910400,230928,2314723,11104616
1597914000,283824,3034900,10979744
1597917600,702408,12122627,40757608
1597921200,18194536,62479057,169000840
1597924800,47508168,82304770,197509608
1597928400,45192968,78516572,145860608
1597932000,41748736,58021507,99430096
1597935600,18741264,58258249,100614376
1597939200,10876680,26166059,107835864
1597942800,9870448,25250209,44850520
1597946400,12951504,23712797,50804768
1597950000,8001456,17448287,29234384
1597953600,1355568,10830997,28041656
1597957200,1937032,7692997,15378544
1597960800,2910248,9999418,22921888
1597964400,1799360,6847263,18876960
1597968000,561784,3749744,10554776
1597971600,556328,2967957,10196040
1597975200,848344,2012008,5669408
1597978800,328168,3128830,15915248
1597982400,202520,1813189,6737536
1597986000,583840,2647483,9233912
1597989600,464296,1461166,5640512
1597993200,177736,1745055,9339704
1597996800,214592,2513070,9597712
1598000400,242840,2078613,7845912
1598004000,322208,4658992,15734792
1598007600,6057080,14148344,33820024
1598011200,9071936,24908142,79969056
1598014800,10789512,24836950,66140664
1598018400,11028400,22434312,52271384
1598022000,5271576,13649009,34029552
1598025600,2420544,9755434,21165656
1598029200,4274864,10435319,25606888
1598032800,4027072,10707689,37412248
1598036400,3515864,10227894,34930176
1598040000,1459832,9395886,49436056
1598043600,905976,7679742,25145024
1598047200,592112,7454319,27817856
1598050800,628112,5558252,29951112
1598054400,1668880,4596750,10332688
1598058000,1089392,3743269,10588544
1598061600,818344,4290545,15129296
1598065200,447064,5140333,32695024
1598068800,345416,7036468,28920000
1598072400,246512,4647621,17684280
1598076000,243032,6449077,19218576
1598079600,356784,5115066,19487840
1598083200,204136,2752406,14594616
1598086800,217528,897520,5327328
1598090400,289448,2762420,10235712
1598094000,414624,1744498,5485544
1598097600,763328,5111486,37364864
1598101200,1044960,4873931,102909256
1598104800,635080,3599751,16785184
1598108400,519600,3893980,10211096
1598112000,630648,6631601,49099096
1598115600,1177928,5409367,36738504
1598119200,335392,2044256,6236928
1598122800,316488,4359218,20487536
1598126400,372224,2618566,27650200
1598130000,545040,4837944,20795560
1598133600,1358016,4552113,17265176
1598137200,2119536,5918500,15484664
1598140800,532888,3640350,12637696
1598144400,937712,3392054,23118936
1598148000,439440,2459773,12537168
1598151600,878072,3213636,9625184
1598155200,292232,3981350,14431824
1598158800,437008,1986725,6306408
1598162400,721528,1597396,5035384
1598166000,692728,2213803,10886112
1598169600,219480,1585855,5953392
1598173200,194000,1123803,5924192
1598176800,779528,4088713,9077776
1598180400,989464,2970054,7226248
1598184000,1326272,3872856,14681912
1598187600,1055328,3620914,10492712
1598191200,468248,5895076,12639328
1598194800,461152,4755670,10914072
1598198400,504728,5350713,11987528
1598202000,948992,4439979,21144456
1598205600,2053432,25412395,63130776
1598209200,393992,5281661,15088648
1598212800,347520,2736388,19474448
1598216400,600496,2483007,10007080
1598220000,892520,4480862,18927440
1598223600,4150816,11336003,29216392
1598227200,5760984,8532709,25707888
1598230800,666632,5763760,27791696
1598234400,404944,2908730,16691672
1598238000,326360,5022604,23742072
1598241600,262136,5146228,31263968
1598245200,202384,2448384,21607224
1598248800,227144,7680696,28098296
1598252400,366392,2605353,13952920
1598256000,208672,2012406,24050176
1598259600,228456,3892300,10839712
1598263200,3033384,10707150,30776896
1598266800,4886520,24838647,129153976
1598270400,6711232,29697992,139321136
1598274000,10892488,29092840,61732920
1598277600,9477928,25242398,58231376
1598281200,8275368,21620930,55424304
1598284800,8991408,20775350,85251344
1598288400,13626848,19868916,31548560
1598292000,9185624,16545912,37886944
1598295600,3744640,12040490,33957128
1598299200,3550984,9328455,19484264
1598302800,1357600,8720750,86001944
1598306400,686528,4594864,20596352
1598310000,1063096,4856184,12781320
1598313600,699536,3577453,11741944
1598317200,548168,5127444,13017528
1598320800,484528,3736308,14556304
1598324400,718616,6448956,21953240
1598328000,354104,2230066,12856616
1598331600,481752,4149062,12263096
1598335200,215888,2945870,15424368
1598338800,182264,823390,6182320
1598342400,291784,2423562,8102640
1598346000,1027688,3886263,10028104
1598349600,3029568,13371990,38276608
1598353200,13420648,48423537,115579360
1598356800,45736224,119171628,259484504
1598360400,50314216,118208129,293988336
1598364000,42068752,69081102,190538656
1598367600,18489680,51774469,192069528
1598371200,10216952,24937858,58842848
1598374800,15297976,46278871,103157272
1598378400,4473960,20243463,58965392
1598382000,4350008,13262484,39839752
1598385600,1351728,6148483,15931272
1598389200,1580376,5576630,12471136
1598392800,3536984,11017217,28099976
1598396400,1710584,7670881,29080536
1598400000,1482096,4535708,15066056
1598403600,1498528,4372520,12979488
1598407200,684896,3532354,16211592
1598410800,1955928,4359249,8099400
1598414400,975000,3244363,26523800
1598418000,502544,2863652,14318736
1598421600,186552,3091243,30424624
1598425200,190232,12195667,44989368
1598428800,196832,670114,4047312
1598432400,248520,2142417,5427464
1598436000,2433648,6925294,16714488
1598439600,6736832,20535486,43695408
1598443200,16474728,34234093,66544752
1598446800,13867400,28585179,59961952
1598450400,9697528,25466821,57460864
1598454000,7667992,16000256,31036056
1598457600,5613464,19166234,54041640
1598461200,8571968,23484385,41241448
1598464800,5753704,25147708,66198648
1598468400,3335872,12789050,88183264
1598472000,1058936,8473246,40104448
1598475600,1161912,5175377,24988816
1598479200,2255216,8123285,39580232
1598482800,996136,5498540,15353168
1598486400,1985440,6110558,15216792
1598490000,809152,4234664,13413168
1598493600,675416,2768136,12081232
1598497200,531024,2145212,7033496
1598500800,541520,1384038,3899688
1598504400,465312,1122939,5043032
1598508000,413968,3774285,8720128
1598511600,229272,2414178,8377776
1598515200,203032,2243002,10761992
1598518800,238456,4748489,51426304
1598522400,1220992,11965348,33376800
1598526000,13284280,43501845,86469504
1598529600,39018048,71814871,143199464
1598533200,52299144,94336704,166627480
1598536800,40495616,81465700,150523264
1598540400,30381328,46237592,84259136
1598544000,14675688,30593750,57748080
1598547600,13891168,32236466,68520464
1598551200,12452568,43934968,192852392
1598554800,134661864,176110491,218077272
1598558400,1343040,24889279,180502336
1598562000,2153240,7231780,31335240
1598565600,1898864,5883491,16045616
1598569200,1336104,5762893,19853392
1598572800,754344,3323302,9691016
1598576400,553920,1282730,3290696
1598580000,443808,1688236,6551176
1598583600,262744,1201962,5441600
1598587200,284904,2939421,15896776
1598590800,817640,2115989,15180432
1598594400,226144,2197231,20412800
1598598000,231728,2340286,19304664
1598601600,192056,9768529,20698432
1598605200,414208,5908976,32294536
1598608800,1958424,7432401,18581680
1598612400,5856968,21517434,195555280
1598616000,9640312,30881283,63917648
1598619600,9857568,23602273,49570232
1598623200,9815312,20385272,55676152
1598626800,8105568,18680372,52321904
1598630400,9785856,20449901,50668088
1598634000,3673264,13875518,39680296
1598637600,4921584,10365635,29108336
1598641200,3062200,11377086,37585264
1598644800,1353168,22368732,75838008
1598648400,878792,3614085,11224624
1598652000,1067280,5845896,24111984
1598655600,597376,2308291,7562224
1598659200,641360,2993454,11262776
1598662800,556176,3209289,14772536
1598666400,636848,2198327,7094944
1598670000,254352,2457026,6773248
1598673600,215304,1395096,5279888
1598677200,168840,476268,5201312
1598680800,210792,10590527,43235240
1598684400,187856,1190522,10322592
1598688000,189488,728780,2868096
1598691600,244624,2201764,11907088
1598695200,605224,2376218,5058112
1598698800,713192,2790597,9423472
1598702400,1270072,4891015,24512784
1598706000,1809184,5118996,10204048
1598709600,1714352,4104888,8073544
1598713200,1075952,4042478,7950968
1598716800,1178904,5132153,13420848
1598720400,1112976,4301724,12834336
1598724000,1061912,6180008,24771360
1598727600,1121992,10142202,32423016
1598731200,902200,7647799,40274496
1598734800,1658144,9400837,19799616
1598738400,627400,4941492,14936008
1598742000,487400,5289423,27458056
1598745600,452792,3928020,24221672
1598749200,841408,4617005,16934280
1598752800,344384,3189430,9354616
1598756400,306984,1486226,5250712
1598760000,240608,1255201,10528024
1598763600,185336,1380238,14287240
1598767200,182976,705295,3336784
1598770800,169536,1142903,8335568
1598774400,200200,980627,11383792
1598778000,279368,2425777,10330424
1598781600,1182888,3824457,8020560
1598785200,1095320,3722778,7867760
1598788800,1643864,5277846,12590040
1598792400,3648184,7269697,13731456
1598796000,1711280,5830432,11699496
1598799600,2098648,7550056,17408024
1598803200,1524120,5566223,12387432
1598806800,1845392,6040466,13602240
1598810400,2053784,5988947,19711168
1598814000,1852600,6798858,14007152
1598817600,766560,4964744,10866832
1598821200,1546864,9266059,18083600
1598824800,2140136,4728524,9467336
1598828400,1523848,4991105,12482448
1598832000,666872,3229673,9340240
1598835600,1540192,4823453,12059712
1598839200,769592,4378099,15066720
1598842800,749632,2642909,8245040
1598846400,443560,2354378,13399152
1598850000,602336,2098120,6394040
1598853600,499800,1787349,5006480
1598857200,270008,3533793,11586944
1598860800,246568,1454704,5166688
1598864400,336248,4582145,13225216
1598868000,2734872,10615642,25966176
1598871600,8665856,27058003,79654232
1598875200,14181872,35998950,68121360
1598878800,16725256,30997280,66650296
1598882400,12802496,31479636,92685632
1598886000,9477056,27715827,84124080
1598889600,12694072,24127544,100632528
1598893200,13518856,19301350,32877528
1598896800,10357512,21839870,43870088
1598900400,6487032,17912753,44651800
1598904000,2945848,9876118,23154368
1598907600,3659864,9180076,33259144
1598911200,2072840,6886530,27358776
1598914800,1806656,6218982,28571192
1598918400,1951512,15119817,218783032
1598922000,1180288,4710978,24639248
1598925600,477536,3043018,15302736
1598929200,475984,4012432,13880560
1598932800,309680,2020517,11087376
1598936400,409936,1378656,7583184
1598940000,326488,2859236,15194824
1598943600,252328,3353075,21682744
1598947200,242288,1084706,9959800
1598950800,359624,3703284,11794096
1598954400,2110592,10172509,31171872
1598958000,17622928,59119356,164601992
1598961600,55008008,117048347,227540040
1598965200,57203528,147475619,250873504
1598968800,41427472,79803689,136388248
1598972400,26280096,55025667,118179216
1598976000,13987016,37094871,65769152
1598979600,14553736,27221047,51891416
1598983200,14555904,27828024,52472296
1598986800,6465072,21031568,47667176
1598990400,1573704,11139892,30355064
1598994000,1892400,6156166,13338520
1598997600,2756448,7603817,17448672
1599001200,3296864,7008329,13470224
1599004800,3359992,7340747,17826920
1599008400,1227720,5849716,25497248
1599012000,971864,3047950,17830104
1599015600,1197560,3946542,11425144
1599019200,291104,1664023,4136768
1599022800,249568,1963499,11769128
1599026400,669768,3228090,10718728
1599030000,269168,1599316,4686336
1599033600,339368,1293842,5210048
1599037200,354888,3868821,16874064
1599040800,2900400,12902796,34233264
1599044400,10095792,24532144,42949976
1599048000,14162552,26373761,47639752
1599051600,10856392,27987695,59833512
1599055200,19961048,35188986,104826384
1599058800,11373256,46285920,114048992
1599062400,10619192,22269602,48038088
1599066000,8239496,19030155,42693048
1599069600,9059424,21129556,86177080
1599073200,4517152,24696705,101010744
1599076800,2030288,8300516,35457408
1599080400,1347504,6117247,17590888
1599084000,3282216,8594192,16194992
1599087600,2066088,9097796,24093384
1599091200,1155648,4215923,10866400
1599094800,1523960,4141346,9246944
1599098400,1165024,3486017,11137776
1599102000,710208,2939063,11687928
1599105600,319240,2475633,22889856
1599109200,266056,2437912,11468600
1599112800,275056,2347415,12168960
1599116400,269312,1818486,10709616
1599120000,326480,3843719,55776464
1599123600,354344,2934920,9874504
1599127200,4022104,13308952,36769960
1599130800,18818176,84323319,213598224
1599134400,43933880,76870886,169646144
1599138000,55117632,109622745,249653528
1599141600,55416184,102254064,170765992
1599145200,34230848,59922595,115719200
1599148800,14710472,34740873,90482456
1599152400,24411784,35675452,54669984
1599156000,16026304,30332922,75493072
1599159600,9687840,19935248,50231024
1599163200,3659208,14389700,70003520
1599166800,1330912,8829312,20904232
1599170400,3384456,13322848,21513416
1599174000,1506032,11398588,22945112
1599177600,1039056,5227411,12813920
1599181200,1028864,6549442,25465016
1599184800,601872,3741698,15368976
1599188400,483280,4146464,12956000
1599192000,359328,1757503,12851872
1599195600,332712,1435863,12462488
1599199200,424040,1566886,4229528
1599202800,529208,2279104,9398328
1599206400,307440,2650024,9428032
1599210000,510160,2654294,14633576
1599213600,789000,17109504,67888608
1599217200,7775976,22710691,60544616
1599220800,10589024,29751954,63688360
1599224400,13444160,33028674,94529960
1599228000,8203968,19922589,45066312
1599231600,4453216,19683529,60592880
1599235200,12988560,31928795,64677472
1599238800,11596936,33096589,57900872
