clock,value_min,value_avg,value_max
1557165600,185208424,225370374,246886808
1557162000,198881920,232046619,245388304
1557158400,181228456,233509615,245472656
1557154800,167879360,230944661,245534632
1557151200,203691808,229453166,245496400
1557147600,192779336,220869900,243280456
1557144000,178870680,217463706,245149808
1557140400,91576480,159591592,207913616
1557136800,22272096,70464985,150734928
1557133200,230448,13382373,65615000
1557129600,182904,1767614,13083872
1557126000,651960,1900511,5425256
1557122400,249448,2060810,5888136
1557118800,1564816,3506597,7817064
1557115200,2284920,4825846,9364264
1557111600,810160,2855015,7428048
1557108000,1085264,3480113,8191528
1557104400,813088,2151115,11098224
1557100800,1200896,4504778,16988552
1557097200,3649408,6612060,25605208
1557093600,3351864,10365581,31137840
1557090000,1285088,3608418,6896288
1557086400,952208,3782008,19029928
1557082800,904712,3075653,6238688
1557079200,738960,3517544,17698936
1557075600,2284248,7654735,59834944
1557072000,1771416,5887496,12852088
1557068400,2177072,4806610,13101752
1557064800,2796640,6114494,14847024
1557061200,1896576,5836400,18185848
1557057600,2275624,5140043,15664384
1557054000,1809256,7564188,56804672
1557050400,1406792,4635788,10243640
1557046800,377216,4504772,34285736
1557043200,176776,1226626,10737280
1557039600,184024,1536957,4596504
1557036000,215808,1968906,5864168
1557032400,192712,1550569,5539600
1557028800,286216,2540445,9162560
1557025200,459232,2856786,21363112
1557021600,941912,2704473,15416672
1557018000,767704,2899027,24257624
1557014400,1949000,3710730,7326328
1557010800,900472,3724072,18102040
1557007200,884664,2314893,4069144
1557003600,1047080,3397483,17669648
1557000000,879016,5333009,20471624
1556996400,10219304,29201636,128405216
1556992800,12252656,26519028,43942896
1556989200,16183544,41536890,120762552
1556985600,14843016,28650663,50037272
1556982000,16440136,30198471,69658000
1556978400,25208056,55281077,100770120
1556974800,26048272,46375188,78897488
1556971200,19006576,41536555,80803976
1556967600,16494032,29427820,49969272
1556964000,2006352,12780882,41585648
1556960400,445816,3589559,12263120
1556956800,354608,1057822,12908248
1556953200,319016,1737356,5709584
1556949600,351440,3182725,11893272
1556946000,786352,3579966,13483848
1556942400,522344,4638160,26113704
1556938800,1324480,4976761,12524792
1556935200,966672,4284613,15880008
1556931600,1758384,4807743,8012240
1556928000,4477856,27500003,64345968
1556924400,40275504,67287122,136667144
1556920800,49222848,75008316,204054584
1556917200,69014896,96666307,132103056
1556913600,82793816,120542162,186465632
1556910000,120405552,181114920,241669960
1556906400,174043304,211025574,244296232
1556902800,191824992,224027141,244995088
1556899200,192339544,228035697,245270760
1556895600,156536072,212554975,245483504
1556892000,130165344,178889285,229148616
1556888400,169459728,213194362,245312976
1556884800,139936136,193577617,242419720
1556881200,94282072,152966867,217549560
1556877600,19851912,58291505,111900600
1556874000,1373760,12772077,44312640
1556870400,307392,1152857,6665736
1556866800,311064,778636,5008712
1556863200,351272,727178,5499472
1556859600,394464,1717099,20308288
1556856000,674208,3644668,27743376
1556852400,1368424,4057029,9119552
1556848800,2318008,4152995,7838472
1556845200,2374744,5479966,10757648
1556841600,6239536,32317990,117987112
1556838000,44355704,65639205,96059528
1556834400,57762032,87658891,122807144
1556830800,81123600,120989690,174924264
1556827200,93601584,131197261,173698920
1556823600,165934816,212835178,247482656
1556820000,209697520,240338935,247921752
1556816400,207439592,237590102,245462408
1556812800,186681392,229320892,247628736
1556809200,184970864,232101840,246021352
1556805600,187461120,224927457,245148488
1556802000,192848192,222466512,245326192
1556798400,146617936,199327098,245450360
1556794800,100067872,159852403,215664000
1556791200,32711264,77408838,170067024
1556787600,293696,15232061,56912008
1556784000,231448,609183,2534488
1556780400,204008,908271,8632152
1556776800,221656,638951,4174152
1556773200,212944,756328,3510072
1556769600,310496,1368828,8104032
1556766000,395696,1792727,4360360
1556762400,1271888,3616985,15110872
1556758800,1961096,8941352,43484160
1556755200,764680,4486922,13267504
1556751600,2655192,5422246,12448400
1556748000,3212048,6274437,11641744
1556744400,1294552,4680340,30298704
1556740800,1202264,5957688,17585280
1556737200,1861568,5477014,16529376
1556733600,1886832,6896635,12804752
1556730000,2359200,5667545,16875512
1556726400,1679384,5934485,16122112
1556722800,2519576,8585371,56689832
1556719200,3065640,8314308,57265344
1556715600,4237352,15851354,63734992
1556712000,2041488,13016166,52021184
1556708400,1181272,10766368,74015096
1556704800,488192,2746054,8584552
1556701200,394704,2903197,17858664
1556697600,297880,1227907,6238312
1556694000,358344,1728715,11999944
1556690400,350280,1246136,4514952
1556686800,542752,2923953,9963280
1556683200,1082304,5170804,14032976
1556679600,590040,5266531,17930888
1556676000,1065048,2055461,3850504
1556672400,909896,4699563,34926416
1556668800,3566120,33457195,76222040
1556665200,44409664,92165889,203106648
1556661600,80607016,127172047,204263552
1556658000,107750304,155852750,215899128
1556654400,118990896,178586563,245337240
1556650800,185061576,239795525,246863104
1556647200,236958168,244770324,247633592
1556643600,238387832,244728218,248092800
1556640000,242507512,245035133,246273944
1556636400,208761592,243020988,246014104
1556632800,171688320,220981642,245567600
1556629200,183909312,229087648,245827688
1556625600,164520968,213939500,245019856
1556622000,98631496,166038290,226873248
1556618400,35890160,72720327,112141448
1556614800,606352,11999962,44312776
1556611200,390240,3704316,16193128
1556607600,340872,1816666,12247784
1556604000,308264,1275105,9923400
1556600400,503512,2837000,9666024
1556596800,1668688,3349961,18055960
1556593200,1582112,4753463,9324408
1556589600,3887728,12055334,48516088
1556586000,3389200,7970405,22553064
1556582400,8095272,41133076,76811976
1556578800,61823488,80117980,118200248
1556575200,80722512,120079176,186932328
1556571600,96473752,145797423,238019312
1556568000,105615248,160892998,245378512
1556564400,177931568,235426680,245899376
1556560800,223359408,243633967,246829048
1556557200,244115464,245025441,247681448
1556553600,243726480,245037297,248022640
1556550000,212847048,239687618,245760440
1556546400,191405944,231350281,245295888
1556542800,228983664,242157542,247744448
1556539200,235715400,244666770,247913008
1556535600,121016104,207483386,245359152
1556532000,21076640,76989345,215069640
1556528400,256368,13527575,52890904
1556524800,176344,1274604,10818352
1556521200,152144,1012142,2698248
1556517600,175864,1456170,18166656
1556514000,162560,2386251,28493720
1556510400,325704,1662650,14687016
1556506800,254592,1148633,3481184
1556503200,233000,1690307,11776512
1556499600,838496,3504097,15002536
1556496000,851880,3217516,6994664
1556492400,432416,2710948,9042512
1556488800,563088,2437903,5813008
1556485200,520224,1418962,4026016
1556481600,603480,1809376,3051816
1556478000,1617752,5392908,10313184
1556474400,889320,6928807,25327816
1556470800,5342120,11628828,37071480
1556467200,3247608,11282806,24159488
1556463600,2547248,9535492,24706248
1556460000,4271048,11992050,26814360
1556456400,5550176,13950168,33331104
1556452800,4039712,12411427,30141616
1556449200,4092800,11428433,29743336
1556445600,1234376,4356610,10606088
1556442000,169328,3929424,13504992
1556438400,164280,613977,2950600
1556434800,157904,1078902,5363792
1556431200,159720,1106958,4736056
1556427600,177408,1395837,5842856
1556424000,785664,2970411,8600760
1556420400,574984,2242620,11962600
1556416800,827792,3480996,12502616
1556413200,4209152,6743397,11528088
1556409600,3466024,6940855,11196520
1556406000,3665048,8209185,13100328
1556402400,1256840,6441071,21074360
1556398800,386624,3128661,13167568
1556395200,3814992,32794997,52742360
1556391600,15511448,33533940,66254416
1556388000,29485624,54898955,118707064
1556384400,31340176,65378690,141201816
1556380800,28884040,54602824,96041168
1556377200,17510560,34570753,55499744
1556373600,23936952,55632775,89620720
1556370000,32347328,51347683,77942632
1556366400,30774824,57724243,91582408
1556362800,14150520,32919241,52026856
1556359200,2166656,8544697,26976216
1556355600,278688,3212610,21294552
1556352000,186792,1458120,11486792
1556348400,604128,1759097,8794320
1556344800,310848,1366892,4585808
1556341200,396664,2360680,10274160
1556337600,1940784,5305138,14440776
1556334000,1877152,4402187,9483056
1556330400,1015200,5830739,12854264
1556326800,3931856,9520531,19986832
1556323200,8189904,27402842,68376688
1556319600,43233912,61128844,86041288
1556316000,60763744,96477744,140789848
1556312400,85330984,133015373,198209944
1556308800,116295016,153531833,190487272
1556305200,152809256,221492544,246051920
1556301600,217494944,242671221,247776408
1556298000,243973664,245035839,247842152
1556294400,210571120,239985393,245487568
1556290800,187120600,217273462,243197608
1556287200,174669696,213925538,245186448
1556283600,193676024,234583883,248082936
1556280000,176736304,229092739,246076336
1556276400,96838576,191296624,245701184
1556272800,22974560,73220833,203398088
1556269200,1466840,13545169,34691496
1556265600,370424,1992596,9192280
1556262000,307792,2417988,5944960
1556258400,533888,3233661,10841480
1556254800,658048,3903110,15553528
1556251200,891072,3777525,7949512
1556247600,1598464,4914815,12443552
1556244000,887752,4991658,13546608
1556240400,1271424,3716746,10910424
1556236800,4940272,38946183,97100392
1556233200,43535408,72473946,108717128
1556229600,83389680,116635885,149144384
1556226000,88707960,136379772,212098416
1556222400,128052920,168551639,218774288
1556218800,169542368,224107697,246428952
1556215200,196398704,237010131,247993408
1556211600,232643336,244242367,247951560
1556208000,227266312,244545849,247798424
1556204400,195520160,231065702,245561504
1556200800,188971464,223947762,245579048
1556197200,204390760,233271700,245434360
1556193600,167846944,214813950,244950576
1556190000,81351624,139540955,227157648
1556186400,12992184,47174978,97380120
1556182800,889616,10568065,32608888
1556179200,256216,1722094,8200912
1556175600,231280,1180301,4155304
1556172000,367464,1904253,9107584
1556168400,320592,1355466,3578040
1556164800,283720,1343006,14204984
1556161200,519720,2446947,13063664
1556157600,592848,1638359,4905792
1556154000,882280,3191597,14149296
1556150400,4611176,31639276,76647296
1556146800,54452376,77972610,126117088
1556143200,77320280,111208204,153220720
1556139600,97736072,125341782,175434304
1556136000,104921832,134444066,191754928
1556132400,174429544,235795595,247758256
1556128800,225065672,244271357,248133864
1556125200,245025472,245240296,248042392
1556121600,229843832,244900642,245477968
1556118000,186584496,229765125,245433600
1556114400,179393280,225208054,247237560
1556110800,238169248,244442190,246830432
1556107200,162601680,229417983,245336568
1556103600,85641608,170128937,245656656
1556100000,20534256,64232059,108796432
1556096400,758592,13220109,39353088
1556092800,396752,1408007,7881952
1556089200,491488,1845883,4332088
1556085600,557776,2218545,7162320
1556082000,562912,3634476,26748808
1556078400,1249936,5196417,20839296
1556074800,1381104,4338391,12002976
1556071200,1038416,4270087,14722464
1556067600,1487696,4803175,14719032
1556064000,6347144,39946094,82353344
1556060400,57711736,88187702,135531992
1556056800,81385608,113724411,180874064
1556053200,99391432,137014685,188268792
1556049600,114177568,164857867,228332320
1556046000,164111296,222763452,245937832
1556042400,224119552,244247886,245715248
1556038800,244916072,245193784,247968976
1556035200,230739464,243895522,248011088
1556031600,185847816,227201012,245240496
1556028000,194863072,230886602,245442680
1556024400,196726144,236967532,245517968
1556020800,160559088,217547862,244843208
1556017200,112863264,172913392,234136232
1556013600,32840856,67424793,130644984
1556010000,928712,17974443,62435664
1556006400,301160,1047429,4757248
1556002800,272704,1835765,7334496
1555999200,502776,1991864,7735104
1555995600,362120,2237078,9788528
1555992000,396216,2782717,11668208
1555988400,456232,2777125,19546360
1555984800,1536776,8719496,33675392
1555981200,1724720,7146532,38714384
1555977600,5502880,34956972,76463336
1555974000,53516536,76126660,129093080
1555970400,65845552,112160178,156124096
1555966800,80851184,139874468,195872776
1555963200,117149936,148006717,229334000
1555959600,142496768,212051700,247888536
1555956000,203458952,236018094,246145456
1555952400,225669712,244199981,247978016
1555948800,239084456,244806642,245797200
1555945200,186031528,231169153,248158448
1555941600,188886008,235525113,247976320
1555938000,244807432,245168498,248029496
1555934400,171505728,232557051,245416776
1555930800,107661520,163341230,245307600
1555927200,22884184,70121894,129031728
1555923600,322440,14192636,58074616
1555920000,146456,894144,4043792
1555916400,140840,947854,3350384
1555912800,141328,1679286,6348728
1555909200,163832,1305244,3883368
1555905600,308720,2744913,9698088
1555902000,268976,1797839,5711736
1555898400,336320,2236787,16313480
1555894800,603272,3386546,13486416
1555891200,758064,3177560,16891880
1555887600,702040,2680887,7577248
1555884000,442992,1757808,4898848
1555880400,451352,1793279,6682640
1555876800,267704,1482578,8197960
1555873200,331008,1526128,8937736
1555869600,614224,2792659,6029664
1555866000,621552,4051634,9910616
1555862400,1123744,3094666,6343256
1555858800,787040,2594663,8832272
1555855200,522512,2667777,5395688
1555851600,456688,2471815,6188768
1555848000,1011824,3403030,11840112
1555844400,742736,2272465,5287816
1555840800,225376,1759934,6798088
1555837200,119264,2273333,18806744
1555833600,126240,1050720,4849488
1555830000,477400,1153300,4829768
1555826400,451024,1371694,4618360
1555822800,158888,2308701,14487792
1555819200,259616,2691755,6457024
1555815600,725216,2808565,17625552
1555812000,618200,3865836,34363920
1555808400,534560,2738373,13106320
1555804800,701272,3123120,7873128
1555801200,1044616,2713235,7183112
1555797600,339632,1196346,3967928
1555794000,544712,1959614,11953912
1555790400,391872,1921531,5046480
1555786800,431720,2956710,8485528
1555783200,352776,3611855,14122352
1555779600,1118448,7927935,35175928
1555776000,1550488,4095066,17401960
1555772400,967000,3610584,9243936
1555768800,801616,5235886,10430184
1555765200,788568,4343896,12303432
1555761600,355440,2177636,8865328
1555758000,833408,3065104,8328856
1555754400,200472,2242506,9152592
1555750800,305392,2258248,16306848
1555747200,163848,541994,3093304
1555743600,388136,1826742,3868568
1555740000,198848,1873870,6227816
1555736400,1065608,2409572,24539488
1555732800,402104,2953821,8696224
1555729200,266256,1274697,4469736
1555725600,1196992,3868258,8807896
1555722000,846856,2089509,7816560
1555718400,779144,1656059,5753624
1555714800,575656,4223366,10664432
1555711200,487856,4719192,15648800
1555707600,363216,2269105,11751008
1555704000,611864,4344446,15740496
1555700400,657648,4128544,18939280
1555696800,478576,3401943,9007416
1555693200,1116688,4464910,9008048
1555689600,322816,3206333,12575264
1555686000,696472,3189125,7938760
1555682400,577672,2613725,7939464
1555678800,988496,3288144,9893664
1555675200,914912,3049638,10294544
1555671600,728656,2924885,6917072
1555668000,180128,1748757,4984136
1555664400,210360,2845338,16680384
1555660800,148560,1417634,5475088
1555657200,282432,1521764,5293696
1555653600,309200,1227598,3548728
1555650000,134672,1047080,4539568
1555646400,223688,2608357,13936696
1555642800,505192,3136590,32941896
1555639200,287520,2081239,13363424
1555635600,669832,4499032,25148448
1555632000,1056800,4691808,24628552
1555628400,934240,3893836,7630112
1555624800,1491112,5022306,15326904
1555621200,1092008,10406288,200385408
1555617600,969432,4240338,12642024
1555614000,1005136,5748212,21552240
1555610400,3098200,7038687,13650816
1555606800,728208,4630481,16687360
1555603200,3211696,6214627,16642312
1555599600,2778016,7085382,17764544
1555596000,1028072,6216402,12632648
1555592400,3611784,15797452,49600864
1555588800,2310344,8296444,21873824
1555585200,922888,3494671,12598344
1555581600,732640,3455186,11214856
1555578000,394856,3253605,15046352
1555574400,244888,1162573,10343920
1555570800,821192,1752781,4545504
1555567200,343896,1721259,5185952
1555563600,258480,2087897,8531352
1555560000,1442832,4704390,12138400
1555556400,1311640,4010133,10379768
1555552800,2131616,4384903,11390968
1555549200,1327768,4451873,11622872
1555545600,5934184,35704007,101622456
1555542000,45328208,68815866,99839016
1555538400,73572256,101937000,139389240
1555534800,99902224,145147880,243964008
1555531200,220152000,238774666,245317152
1555527600,242968880,244976586,247976304
1555524000,244885120,245163458,247555456
1555520400,227952912,243423809,245367824
1555516800,183471704,232734342,245289640
1555513200,163438432,206957725,245877984
1555509600,165078880,194274424,221161264
1555506000,166574008,213490642,245118496
1555502400,154036944,212298382,245525888
1555498800,86063864,145777661,221878336
1555495200,21821712,55304239,131389808
1555491600,1698448,14152526,47991496
1555488000,313616,1691143,7452912
1555484400,248624,1296219,14021408
1555480800,556392,1262960,2591096
1555477200,549560,2089474,9947680
1555473600,614280,2064763,8701392
1555470000,678672,1526065,5688440
1555466400,3670504,5026727,8220208
1555462800,1410912,4572099,16821688
1555459200,2811584,36310230,79907568
1555455600,57860616,77526352,119212480
1555452000,79219960,104071182,133781760
1555448400,101937648,141451406,176903784
1555444800,146752600,178876013,214636096
1555441200,162162192,224118644,244739312
1555437600,193140264,230099688,243878384
1555434000,145306320,225243738,244873520
1555430400,192352320,220634176,244417816
1555426800,150853288,193201530,225110192
1555423200,169487832,200820657,239544872
1555419600,143837408,208048568,240840952
1555416000,147865320,186764131,242540496
1555412400,99516336,166841600,218345536
1555408800,36095400,85194395,155366136
1555405200,1823656,16089203,56916640
1555401600,1092016,2637433,11688192
1555398000,1802024,3210490,15951856
1555394400,1425032,2996580,7202552
1555390800,1679952,3437416,12071832
1555387200,1532256,3181922,7896480
1555383600,1696184,3022703,8024016
1555380000,1400720,9822914,26559768
1555376400,2260680,8065108,16176816
1555372800,8479728,36900556,76048512
1555369200,55664576,89249640,230255992
1555365600,81896776,110249376,180180792
1555362000,102365488,122601307,174748128
1555358400,113105232,140669838,167706264
1555354800,168300016,213276522,245006392
1555351200,192148872,223030438,244939864
1555347600,207558888,234192700,247666600
1555344000,183357016,228065983,245306040
1555340400,159812520,203543132,240717464
1555336800,150796304,218263202,247326712
1555333200,201365224,232272167,245139648
1555329600,162418856,205952101,243449864
1555326000,85765768,148084105,221230832
1555322400,20446016,60067619,108264400
1555318800,431504,16162211,87266480
1555315200,242064,5504082,22309232
1555311600,257576,5336260,18915576
1555308000,429768,5124106,17181576
1555304400,212592,4161790,14176112
1555300800,190272,4443735,18689920
1555297200,727456,7163154,23337888
1555293600,1695944,8027008,19364896
1555290000,2431656,9499618,26590368
1555286400,1071864,9103300,32030288
1555282800,3893144,12531287,37137528
1555279200,4075544,16083234,41321288
1555275600,2722352,10821711,23420616
1555272000,2751656,12516652,25793816
1555268400,4341200,17050595,68950096
1555264800,6940856,17541104,41501352
1555261200,4094464,19744379,44168776
1555257600,3774008,13030500,46274312
1555254000,3657416,12739332,33540856
1555250400,5202632,17741655,34137848
1555246800,2459480,14462045,52954392
1555243200,558424,8377713,34488008
1555239600,775376,9622833,25575744
1555236000,1651512,10191748,48676216
1555232400,199392,5260500,20416712
1555228800,165856,7323882,28570192
1555225200,157952,4744427,20690280
1555221600,215304,5299002,19656760
1555218000,208312,4950569,20957536
1555214400,228272,5091414,22480904
1555210800,278440,5057507,20825920
1555207200,1131480,6062899,21502648
1555203600,1563024,8667445,22922576
1555200000,1347352,8037826,22275352
1555196400,1257504,8011341,23616336
1555192800,1095368,8144673,19912528
1555189200,2140232,7535687,18707024
1555185600,901152,8708454,21188712
1555182000,5431248,23097499,87758704
1555178400,18613184,29795330,40086608
1555174800,14898032,28874670,58010088
1555171200,13727192,34626550,59351472
1555167600,21256400,36057119,67098336
1555164000,25805344,40008662,67464352
1555160400,28950200,49200392,77086536
1555156800,22285328,46287516,74793752
1555153200,11397384,28624109,57287064
1555149600,1039840,17232900,66298528
1555146000,417808,6234893,19696920
1555142400,326312,4603225,18335048
1555138800,342160,5483160,14734216
1555135200,305536,4616956,21627344
1555131600,811672,5422269,16042336
1555128000,447096,7787945,28860440
1555124400,896832,6238731,20726608
1555120800,574240,7510618,26879472
1555117200,1114408,8635447,24364576
1555113600,6475144,29131629,72313128
1555110000,42525328,79280184,138391888
1555106400,57293032,86384850,132233848
1555102800,97211640,124128907,154995288
1555099200,86540936,123890223,165647776
1555095600,136868368,197275408,240127192
1555092000,127778216,217273049,248086904
1555088400,213633440,243062386,247936864
1555084800,180713504,238750009,246279928
1555081200,201855784,232298977,246617904
1555077600,184150864,231622086,245377760
1555074000,200132144,237628300,245516400
1555070400,159635384,210140200,243202920
1555066800,120332896,180526894,245480304
1555063200,26802928,86199541,178911456
1555059600,2388184,19946080,61403704
1555056000,712408,5350716,17490208
1555052400,926144,5962110,18580040
1555048800,731232,6997495,19613872
1555045200,836176,7127790,35101088
1555041600,1236744,9064513,23195328
1555038000,2075688,9542361,21343104
1555034400,1776472,13386890,27707640
1555030800,10329936,21315674,31853672
1555027200,15258504,46388339,83208624
1555023600,61489888,85717231,125395488
1555020000,88938544,120688934,197400728
1555016400,94904904,138253768,182781024
1555012800,94864472,150214602,214227768
1555009200,173152208,231338260,247678632
1555005600,224669832,242486641,247917344
1555002000,244687024,245045066,248003856
1554998400,213066088,241363737,248125736
1554994800,182992440,233877023,245627456
1554991200,188652376,222892045,244452288
1554987600,184248440,227112402,245589600
1554984000,170931120,208311731,240187400
1554980400,104608456,159921536,230310544
1554976800,27487472,78602140,135986912
1554973200,2192040,17667281,49858608
1554969600,380440,5869065,21618536
1554966000,944912,5681885,22211536
1554962400,556904,5755817,18174152
1554958800,729504,6903800,26049200
1554955200,1222792,9171762,25664200
1554951600,3413848,12126640,27604008
1554948000,2885408,11578512,23627664
1554944400,3007208,14173126,46284888
1554940800,10322232,44501191,76966664
1554937200,45433256,81826149,136134184
1554933600,82576656,132072491,193854232
1554930000,108044560,151487449,206435208
1554926400,132913200,193836107,244909664
1554922800,189280240,232847826,248099224
1554919200,227529304,243456564,245498840
1554915600,238287088,244078531,247970704
1554912000,242989960,245021846,245468480
1554908400,193109400,229228148,245668128
1554904800,224598824,243676831,248003192
1554901200,241775584,245108260,247878376
1554897600,164062120,239299730,246146648
1554894000,114037568,199024848,245265088
1554890400,46506376,93420189,175544880
1554886800,3049712,24648125,91518528
1554883200,444240,5559534,21813432
1554879600,977776,6580288,18655184
1554876000,723944,6597400,17470112
1554872400,1891632,8185419,16393744
1554868800,1665688,7373494,24039704
1554865200,1995584,7890687,19893928
1554861600,4480952,13062262,28117912
1554858000,3417416,13088360,48612512
1554854400,14746880,55417486,108927792
1554850800,75200960,108088199,167475736
1554847200,100380680,146797547,223921040
1554843600,118365832,160893693,217710400
1554840000,147477256,207534188,245700216
1554836400,225249520,244180997,247971512
1554832800,244843488,245168825,248004784
1554829200,244844784,245117734,247987224
1554825600,244837600,245216466,248052424
1554822000,225522808,244011975,247589048
1554818400,187244032,223616675,245788776
1554814800,204056344,236794861,245195416
1554811200,189746568,231195325,245333368
1554807600,111272064,191517241,245349720
1554804000,33143432,82633366,151713760
1554800400,2929224,17970854,69990072
1554796800,700328,4716524,12586008
1554793200,362968,7458025,19250648
1554789600,4119776,9578031,23712168
1554786000,3673344,10638477,29216496
1554782400,3968368,10313495,22134392
1554778800,4489632,11391863,21991680
1554775200,4717784,14543997,43288304
1554771600,6408528,15177470,34156120
1554768000,13787064,44348357,90985808
1554764400,50500840,76309315,103036184
1554760800,85924160,117561517,150220488
1554757200,96385696,154466542,200200952
1554753600,129040360,199378148,245488376
1554750000,167519360,231192331,247777704
1554746400,234553928,244107215,247706824
1554742800,244696480,245063810,247980664
1554739200,244280224,244963432,247863216
1554735600,243876160,245140058,247457472
1554732000,179536160,232437375,247812720
1554728400,234387984,243907052,247795584
1554724800,217284008,244292040,246398656
1554721200,84758424,164564898,245419896
1554717600,32207480,78050753,160304704
1554714000,858768,17388991,43271208
1554710400,240976,3586416,16074096
1554706800,1491872,12140273,24339056
1554703200,13207896,21223173,38748648
1554699600,899296,12248478,28417856
1554696000,335056,7071123,24488344
1554692400,1222728,5866056,17489288
1554688800,2689440,13979852,29668096
1554685200,14876608,20370976,32511160
1554681600,634984,11756842,29797976
1554678000,2240240,10656879,40080560
1554674400,1525848,9341126,29280400
1554670800,1248528,9870417,35913840
1554667200,3147672,11608113,30180288
1554663600,2284192,12482797,45107584
1554660000,1851648,9460421,29185784
1554656400,16249480,22518523,43688328
1554652800,5167448,19014192,36108216
1554649200,1900552,10410863,23977920
1554645600,1996256,11233032,31877368
1554642000,3540680,13830278,112861168
1554638400,2337056,10952361,23596168
1554634800,1818712,9213741,20355392
1554631200,253776,6121776,16707720
1554627600,954448,7126524,23283112
1554624000,176472,5815917,22423568
1554620400,175312,5399292,16333616
1554616800,222728,5357002,15651320
1554613200,290744,5702382,20450472
1554609600,330088,8331326,30131888
1554606000,13924744,22978550,37183776
1554602400,2413704,17525034,35240352
1554598800,2440360,8939093,28715336
1554595200,3071736,9539287,19931488
1554591600,2647672,10847905,33148768
1554588000,3144256,9037090,25172112
1554584400,3619296,11581452,42899944
1554580800,3845872,11541078,42374400
1554577200,7506888,18364312,44202280
1554573600,13297080,24551751,46260648
1554570000,16945720,40616410,62546992
1554566400,17393912,34099114,56745696
1554562800,23882368,46781891,106329184
1554559200,29104976,49133215,90346632
1554555600,34102200,56835487,94222968
1554552000,21855712,48889406,92883432
1554548400,12728416,37458236,68558072
1554544800,3179368,16709710,38184360
1554541200,1264536,11524967,40542544
1554537600,313968,5248852,20939328
1554534000,297624,5253012,18758528
1554530400,451320,5638356,19308240
1554526800,742416,6463810,27539360
1554523200,990368,7401138,25445216
1554519600,760360,6358313,19801992
1554516000,1165592,8108263,24930744
1554512400,3360968,11688305,34276632
1554508800,6731528,39656292,112389424
1554505200,60293624,88806663,124369120
1554501600,89161856,126111489,178291232
1554498000,96588992,143426570,209059104
1554494400,88406176,135571734,226221024
1554490800,121855824,223913034,248277552
1554487200,188344208,235442352,245826464
1554483600,226015072,243189281,247592736
1554480000,216540304,242962458,247264016
1554476400,199946880,233090979,245488280
1554472800,206096184,238411306,248234968
1554469200,194620200,242625066,247740392
1554465600,181065824,224619448,245184432
1554462000,89372720,154968995,229172544
1554458400,27841960,67759758,118351728
1554454800,3119424,18448740,43085296
1554451200,789728,4737640,12597544
1554447600,605024,6276224,21737560
1554444000,13564808,18466661,33152856
1554440400,472112,9135420,23685432
1554436800,718760,8099742,21737760
1554433200,2465472,9184811,22167376
1554429600,1371408,8838752,17334112
1554426000,2527608,11534429,34188480
1554422400,14153824,43830556,100960672
1554418800,56959032,97799649,163769672
1554415200,83290696,124211974,148063816
1554411600,88541824,126795403,167795984
1554408000,118017232,190531324,245720752
1554404400,197820704,238020989,247699856
1554400800,242949240,244949077,247799488
1554397200,242995200,244856568,247527728
1554393600,242900864,244819701,248154288
1554390000,199167384,235538354,245495160
1554386400,163090104,218883775,245703032
1554382800,220999288,238253636,247244848
1554379200,144417128,205382958,245363464
1554375600,97311048,152598328,218853808
1554372000,14842816,48383977,108378744
1554368400,611400,11359165,36636808
1554364800,665576,4221882,12021088
1554361200,1257000,4665685,12518224
1554357600,508120,5007269,16593864
1554354000,1198336,6579865,25641424
1554350400,1605616,6362431,21490184
1554346800,1921408,7930051,18424112
1554343200,2549600,10464249,24741136
1554339600,4850456,12120248,27018736
1554336000,11642376,43273660,98686352
1554332400,58098264,106267563,176616264
1554328800,92219856,118113809,152552288
1554325200,102640808,141554060,188276160
1554321600,121055624,162873095,238058840
1554318000,166731040,235253652,248038776
1554314400,219637704,243884933,248096440
1554310800,236845408,244256618,245512640
1554307200,224534384,244090539,247216216
1554303600,179447616,222260782,245438912
1554300000,190981080,237253217,245573960
1554296400,172958832,222624711,245868392
1554292800,177228088,218508173,245040192
1554289200,96194376,150307944,231234016
1554285600,25885248,65606093,140025968
1554282000,1562640,18681701,49507144
1554278400,427328,6408629,18413192
1554274800,366712,4503797,13942696
1554271200,777456,4941712,16863696
1554267600,767128,5692249,17635824
1554264000,909288,9457485,116731776
1554260400,3856416,11614205,25201464
1554256800,4327968,12033362,25108408
1554253200,3484888,13555997,38497472
1554249600,8417656,44504902,145058824
1554246000,54762736,103409953,199218528
1554242400,89568536,119294747,171302552
1554238800,101788416,140482081,192763984
1554235200,116918016,177549387,245748944
1554231600,213709136,239381910,245870368
1554228000,16621872,224948692,245304512
1554224400,232026384,244101867,247694400
1554220800,210254656,241928054,247986488
1554217200,180058648,229249201,245564872
1554213600,154451112,214900742,244908656
1554210000,213538768,240434756,247876320
1554206400,188880768,232465601,245414768
1554202800,87611192,163712132,231430384
1554199200,24497840,58437012,113075968
1554195600,630032,12484804,48740216
1554192000,313232,4121312,16783080
1554188400,1002560,4935519,10867736
1554184800,987192,5175445,19295848
1554181200,524336,6162272,21991632
1554177600,652288,5563543,21816328
1554174000,1383176,8356214,19750280
1554170400,960488,6355188,21321608
1554166800,920440,7471715,22646312
1554163200,5987024,30755840,65517552
1554159600,35348176,58227374,89017824
1554156000,58315056,82259199,115015040
1554152400,62781696,98279501,151808856
1554148800,103751264,145560021,235159856
